Loan_ID,BAD,LOAN,LOANDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
895269,0,13400,156455,180313,DebtCon,ProfExe,6,,1,210.7182561,4,25,40.2473728
966066,0,13400,53294,69042,DebtCon,Other,0,0,0,214.3620435,0,9,36.30954976
843732,0,13400,88810,102409,CarImp,Other,19,0,0,145.7565967,4,24,31.33641826
292619,0,13400,102700,121216,DebtCon,,3,0,0,124.5640179,1,25,34.95327869
204313,1,13400,58307,71810,DebtCon,Other,9,0,2,82.70830934,2,32,36.94779822
72264,0,13400,9698,65524,CarImp,Other,9,1,0,345.5431065,1,21,15.76191917
143361,0,13400,98701,129679,CarImp,ProfExe,10,0,0,179.127926,2,32,29.54928351
938940,1,13400,111000,131000,DebtCon,ProfExe,14,0,0,165.3333333,2,26,
398647,0,13400,67941,84973,DebtCon,Office,6,1,3,179.9770702,3,30,37.42893752
134610,0,13400,51225,69361,DebtCon,Other,0,0,0,261.1896369,0,21,28.95306771
399965,0,13400,94102,114147,CarImp,Office,2,0,0,137.707783,0,21,36.80162473
97717,0,13400,30507,47990,DebtCon,Other,7,,0,149.935294,6,29,38.92926589
910624,0,13400,65662,92050,DebtCon,Other,2,0,0,20.7592153,1,3,42.00939008
215088,0,13400,78465,97506,DebtCon,Other,5,3,0,71.44366499,1,21,24.47029999
20951,1,13400,5900,55320,CarImp,Other,3,2,2,234.0218164,3,16,19.089301
559453,0,13400,60174,81944,DebtCon,Other,1,0,0,125.385446,3,9,36.22986386
722117,0,13400,100784,118708,,Office,15,0,0,268.1075925,0,16,36.1587181
790502,0,13400,69612,87728,DebtCon,Other,3,,,165.0302674,,35,30.44483907
199255,0,13400,66737,71117,DebtCon,ProfExe,0,0,0,163.1318589,2,34,40.94386627
891439,0,13400,95084,117279,CarImp,Office,4,0,0,145.9623436,0,21,39.24466948
35087,0,13400,,33664,DebtCon,Other,13,,,108.2170094,2,8,31.61392956
906707,0,13400,87175,115530,CarImp,ProfExe,13,0,1,180.9451064,1,27,33.90005642
85795,0,13500,68262,93841,CarImp,Office,26,0,0,159.61702,1,14,40.75298037
752433,0,13500,59941,69336,CarImp,Other,29,1,2,182.6956696,1,24,35.51267298
102105,0,13500,63572,102739,CarImp,ProfExe,7,0,0,250.5613569,0,12,34.91379344
609447,0,13500,88738,114815,DebtCon,Office,9,0,0,239.7437209,0,12,41.07711783
435022,0,13500,63150,77787,,Other,10,0,0,258.6215011,0,27,29.33014205
426110,0,13500,71698,93536,DebtCon,Other,6,0,0,202.4658818,2,19,42.81473465
302965,0,13500,59352,87767,CarImp,Other,,0,0,300.5794229,0,19,28.1182969
636098,0,13500,40023,67357,DebtCon,Mgr,,,,,,,38.31942585
603882,0,13500,44586,73764,DebtCon,Other,2,0,0,263.9311707,0,21,29.96620202
799405,0,13500,40786,66872,DebtCon,Mgr,,,,,,,35.36413972
959190,0,13500,91734,114906,DebtCon,Other,12,0,0,211.8769451,3,15,38.10420812
194102,0,13500,82036,104261,CarImp,ProfExe,4,0,1,98.41775325,0,33,39.2941028
453482,0,13500,109258,126101,DebtCon,,2,0,0,130.77657,1,25,33.53988748
677338,1,13500,73000,97000,DebtCon,Other,12,1,0,145.2,0,23,
723464,1,13500,70000,93500,DebtCon,Sales,25,0,0,250.6333333,0,46,
950429,0,13500,47900,135500,DebtCon,Other,2,0,0,276.0666667,5,43,
729293,0,13500,42000,62800,DebtCon,ProfExe,6,0,0,153.1666667,2,12,
628907,1,13500,65000,,DebtCon,ProfExe,14,0,2,105.5,4,34,
583394,1,13500,80223,108491,DebtCon,ProfExe,4,0,4,127.8,2,27,
247517,1,13500,83673,109000,CarImp,Mgr,2.3,0,1,238.4,3,57,
257168,1,13500,28000,85999,DebtCon,Other,0,6,4,227.2666667,6,37,
513834,0,13500,89184,116848,DebtCon,ProfExe,13,0,0,174.5064082,1,18,36.01089152
600432,0,13500,116123,145597,DebtCon,ProfExe,3,0,0,290.3107749,0,46,34.69906743
954379,0,13500,67180,85634,DebtCon,Sales,5,0,0,147.3553126,0,35,28.52255337
891045,0,13500,92989,111120,DebtCon,Other,13,0,0,209.4605943,3,15,39.52184453
408619,0,13500,48832,144065,DebtCon,Other,1,0,0,268.5867999,4,43,42.69239671
980533,0,13500,117604,136099,DebtCon,ProfExe,15,,0,188.2609728,1,32,31.63052886
750381,0,13500,124696,200707,CarImp,Office,0,0,1,348.669492,0,16,39.55070301
729733,0,13500,117321,138746,DebtCon,ProfExe,14,,1,183.2620095,0,33,31.48679667
519495,0,13600,94727,112683,DebtCon,Other,11,0,0,209.1299457,3,15,37.71410706
876430,0,13600,66754,80156,DebtCon,Other,5,0,0,238.62182,3,26,31.55270697
182151,0,13600,64799,84425,DebtCon,Office,14,0,0,115.3238836,0,24,36.85085748
25200,0,13600,115816,212995,CarImp,ProfExe,1,0,0,114.8430305,1,14,26.3251112
672496,0,13600,,35396,DebtCon,Other,11,,,101.7935233,1,8,32.66950311
72511,0,13600,,71904,,,0,0,0,,0,0,3.265083387
412108,0,13600,87294,115183,CarImp,ProfExe,11,0,2,185.3385058,0,28,35.54980874
870358,0,13600,66178,104378,CarImp,ProfExe,6,0,0,263.9610151,0,11,36.43846626
77446,0,13600,89937,110986,DebtCon,Sales,14,,2,146.7187424,1,17,33.74711583
229259,0,13600,58539,67899,CarImp,Other,29,1,2,194.2738338,1,23,37.13442194
348426,0,13600,66098,76014,CarImp,Office,12,0,0,245.6056956,1,32,43.39620458
385892,0,13600,18232,75898,DebtCon,ProfExe,19,0,2,399.3557015,0,12,21.26089485
977001,0,13600,55901,87519,DebtCon,Office,13,0,1,107.9131329,0,23,36.3270224
552431,0,13600,41000,73440,DebtCon,Mgr,4,0,0,125.7666667,1,9,
550592,0,13600,55864,87500,DebtCon,ProfExe,9,0,0,193.7666667,0,20,
302602,1,13600,30200,43600,CarImp,Other,0,8,1,230.3,0,18,
686552,1,13600,70000,88000,DebtCon,Mgr,16,0,0,,0,0,
220216,0,13600,90519,110885,DebtCon,Other,12,0,0,201.8355908,3,16,39.66605441
587101,0,13600,12724,52016,CarImp,Office,24,0,1,269.6287109,0,19,28.17242611
415406,0,13600,81620,101933,DebtCon,Other,1,0,0,148.0672908,0,22,41.61289898
676632,0,13600,7627,59173,CarImp,Other,7,2,0,362.5122503,1,22,14.26712754
746492,0,13600,159591,182585,DebtCon,ProfExe,7,,1,199.6986174,3,25,42.31951831
100012,0,13600,101377,131079,CarImp,ProfExe,10,0,0,174.3477876,2,32,27.96913798
479896,0,13600,39997,56571,DebtCon,Other,6,0,0,111.0078189,2,15,38.77313698
441121,0,13600,67354,81255,DebtCon,Office,10,0,0,255.3787569,4,36,41.62539858
116324,0,13600,13202,50848,DebtCon,ProfExe,3,0,0,302.2019151,0,16,16.77857669
449907,0,13600,112223,144451,DebtCon,ProfExe,0,0,0,259.733117,1,45,35.31021701
422527,0,13700,94650,109650,DebtCon,Office,3.5,0,1,268.8333333,1,34,
169031,0,13700,81378,108628,CarImp,ProfExe,12,0,2,181.7225343,0,27,32.65202263
435458,0,13700,96225,112676,CarImp,Office,2,0,0,144.5336059,1,22,38.78104826
707895,0,13700,38981,67536,DebtCon,Mgr,,,,,,,35.18815986
388128,0,13700,84761,95382,CarImp,Office,,0,0,171.9458387,1,25,41.96010591
140793,1,13700,74147,92427,DebtCon,Other,7,0,3,181.3057998,0,33,39.27246634
364371,0,13700,89345,105590,DebtCon,ProfExe,6,0,0,201.0424021,2,37,43.47167729
263851,0,13700,80300,98088,CarImp,ProfExe,1,0,0,66.72394684,0,20,36.5165325
545671,0,13700,90714,120292,DebtCon,Office,11,0,0,215.6120163,0,13,40.30430134
216077,1,13700,59012,81465,DebtCon,Mgr,12,0,0,167.4333333,0,31,
123860,0,13700,35825,66612,DebtCon,Office,22,0,0,231.9014789,2,29,26.70247344
267822,0,13700,27536,45819,CarImp,Other,7,0,0,73.45576587,2,12,28.70919291
715116,0,13700,70018,89803,CarImp,Office,24,0,0,154.7521209,1,13,39.38990883
604210,0,13700,58788,87260,DebtCon,Office,14,0,0,103.6928184,0,24,36.66531854
623862,1,13700,46000,81000,DebtCon,ProfExe,1.5,0,1,101.5666667,0,25,
889950,0,13700,64486,84759,DebtCon,Office,4,2,3,182.1802565,3,29,37.07341346
332320,0,13700,86161,106737,CarImp,Other,22,0,0,135.3327036,4,23,29.40952403
90927,0,13700,12577,41075,DebtCon,Mgr,7,0,0,133.5420141,0,10,22.96477273
704536,0,13700,95065,123858,DebtCon,Other,9,0,0,176.9525325,0,27,34.59683753
101466,0,13700,74015,113766,DebtCon,Other,7,0,0,75.89241528,2,14,36.39536633
179798,0,13700,32942,40143,CarImp,Other,8,0,0,65.00074225,2,12,30.26836885
796553,0,13700,96597,120380,DebtCon,ProfExe,13,0,0,181.4048504,1,17,34.31543721
388461,0,13700,70763,78449,DebtCon,Office,12,0,0,271.6567242,5,36,40.56198365
441305,0,13700,53094,79069,CarImp,Other,2,0,2,155.8152865,0,13,29.55636639
657073,0,13700,60623,83979,CarImp,Other,,0,0,308.1085404,0,20,29.48252787
803419,0,13700,84996,112522,CarImp,ProfExe,9,0,1,171.9534106,0,28,32.8435049
707829,0,13700,46611,65031,DebtCon,Other,2,0,0,179.4433323,0,13,37.70515917
841446,0,13700,77824,94840,DebtCon,Other,6,0,0,195.0421854,3,19,43.33534671
456753,0,13700,88654,114011,CarImp,Mgr,10,0,0,250.3295845,0,25,30.97173013
872688,0,13700,73600,92000,DebtCon,ProfExe,9,1,2,347.9666667,,42,
925259,0,13700,59530,81068,DebtCon,Other,0,0,0,108.0191417,3,10,37.84664809
305813,0,13800,,44459,CarImp,Mgr,4,,,169.0054102,,9,21.53289709
224213,0,13800,73688,94071,DebtCon,Office,9,0,0,221.2231427,2,28,41.48214296
125856,0,13800,94843,125541,CarImp,Mgr,2,0,2,159.2524968,0,26,42.30523974
887326,0,13800,57481,89421,DebtCon,ProfExe,9,0,0,183.1093606,0,19,22.64339554
776667,0,13800,76537,108747,DebtCon,Other,5,0,0,73.07523809,1,14,34.2526057
951192,0,13800,77130,127000,DebtCon,ProfExe,15,0,0,296.3333333,0,19,
481164,1,13800,35807,40700,DebtCon,Other,1,0,0,91.26666667,1,17,
790963,0,13800,40674,61216,DebtCon,Other,,0,0,108.7902333,2,19,40.99070382
149399,0,13800,31974,44417,CarImp,Other,7,0,0,76.93312296,1,12,30.42242943
738190,0,13800,85805,135789,DebtCon,ProfExe,15,0,0,303.6882297,0,18,27.86907921
57732,0,13800,18714,47905,CarImp,Office,25,0,0,259.1030228,0,19,29.47966234
143287,0,13800,,43082,CarImp,Other,0,0,0,316.0362444,0,9,26.16601382
301172,0,13800,21711,32357,DebtCon,Office,7,0,0,105.6662342,0,17,20.33315559
293727,0,13800,85969,101664,CarImp,ProfExe,0,0,0,68.58368974,0,19,36.83942264
276341,0,13800,75142,95667,DebtCon,Mgr,19,0,0,230.4575544,10,24,33.38331418
256274,1,13800,65178,79000,DebtCon,Office,11,0,3,111.6,1,23,
654865,0,13800,152441,184723,DebtCon,ProfExe,6,,0,217.2421291,3,25,40.82734463
186842,0,13800,78645,130104,DebtCon,ProfExe,16,0,0,295.7213173,0,19,29.96660243
813745,0,13800,67762,80748,DebtCon,Sales,8,0,0,135.9486225,0,35,27.19410701
307928,1,13800,97778,116814,DebtCon,Other,15,1,3,120.7813962,1,22,23.20471329
511183,0,13800,,44092,CarImp,Mgr,5,,,173.8758677,,10,20.6823774
383649,0,13900,57700,74350,DebtCon,,8.5,,,,,,
585678,1,13900,77699,92587,DebtCon,Other,13,0,2,134.6335792,0,36,39.19614946
501778,1,13900,,,CarImp,Other,4,0,2,209.4799103,0,15,35.77489179
643459,0,13900,11413,81273,DebtCon,Other,7,0,0,239.083696,0,14,19.62614951
767331,0,13900,64356,88028,DebtCon,Office,13,0,0,111.8099755,0,24,39.00850812
758482,0,13900,96326,144668,CarImp,ProfExe,15,0,0,142.0379034,5,21,34.12275351
376673,0,13900,41641,53200,DebtCon,Other,,0,0,83.06246819,0,15,42.40363421
71581,1,13900,56710,59348,CarImp,Other,14,2,1,176.5303274,0,39,24.39371452
15054,0,13900,68876,90813,CarImp,Other,,0,0,284.4969036,0,19,31.16414999
690291,0,13900,62968,84947,DebtCon,Office,13,0,0,239.7732321,3,37,42.23618914
537430,0,13900,65437,94518,DebtCon,ProfExe,10,0,0,182.4007551,0,19,21.29607532
426942,0,13900,155486,178789,DebtCon,ProfExe,7,,1,192.482316,4,26,41.17671183
254037,0,13900,80960,100730,DebtCon,Other,0,0,0,153.0875555,0,22,40.19530694
741512,0,13900,62103,80000,DebtCon,Office,5.5,0,0,120.7,1,20,
236425,0,13900,78442,105065,CarImp,ProfExe,0,0,0,71.55047746,0,19,34.75170874
835303,0,13900,,40881,CarImp,Other,0,0,0,297.9070847,1,8,25.94071095
567667,0,13900,84427,114209,CarImp,ProfExe,12,0,2,180.1874224,0,27,33.35187025
193929,1,13900,144263,167164,DebtCon,ProfExe,8,2,6,111.5886033,5,38,91.61259998
492185,0,13900,95351,117381,DebtCon,Office,12,0,0,210.2021295,0,11,41.01100137
78735,0,13900,71425,81012,DebtCon,Other,2,0,0,242.9405141,2,26,32.17503606
410140,1,13900,51653,85578,DebtCon,Other,13,0,0,90.27307943,0,7,41.69337722
127181,0,13900,80836,93912,DebtCon,Other,5,2,0,69.26840914,0,20,23.91634661
916541,0,13900,127259,194233,CarImp,Office,1,0,1,341.6435017,0,16,40.10765909
658337,1,13900,103030,114131,DebtCon,Mgr,3,0,0,,0,0,38.39422244
483411,1,13900,,80868,DebtCon,ProfExe,18,0,0,278.3014245,1,7,43.31320023
912571,0,13900,85358,101401,DebtCon,Other,0,0,0,145.7941061,0,22,40.11441144
179785,0,13900,88746,108160,CarImp,Mgr,9,0,0,234.9489511,0,25,30.95143737
433888,0,13900,77007,96718,DebtCon,ProfExe,8,2,0,183.6086672,0,30,26.43131452
498797,0,13900,50415,68166,DebtCon,Other,10,0,0,235.680967,0,17,33.77003753
631359,0,13900,48110,63601,DebtCon,ProfExe,5,0,0,153.7353986,1,12,29.96468739
70635,0,13900,63831,81378,DebtCon,,9,,,,,,24.37105048
545613,0,13900,,27779,DebtCon,Other,12,,,95.94866523,1,9,34.1663452
40501,0,13900,47741,69111,DebtCon,Other,2,0,0,254.2596131,0,21,28.88561818
915596,0,13900,33403,69878,DebtCon,ProfExe,8,0,0,259.8132832,1,16,23.73521616
54350,0,14000,99652,113012,,Office,17,1,0,255.9614279,0,16,35.45381036
254835,0,14000,51721,61193,DebtCon,Other,0,0,0,186.9993588,2,12,25.81001106
614292,1,14000,,28992,CarImp,Other,,0,0,342.0666667,2,14,
778115,0,14000,,,,,,,,,,,25.68971094
121336,0,14000,92583,114379,DebtCon,Other,10,0,0,169.4483417,0,27,34.1307686
727492,0,14000,37019,57125,DebtCon,Other,,0,0,69.82355313,0,15,41.63705877
334568,0,14000,,58407,,,8,0,0,107.5333333,0,15,
382122,0,14000,83645,101615,CarImp,ProfExe,5,0,0,116.3376843,0,26,28.29673484
931484,1,14000,67881,93390,DebtCon,,,,,,,,
418344,1,14000,,42500,DebtCon,Other,,,,,,,
107931,0,14000,62000,88500,CarImp,Office,9,,,107.3666667,0,11,
428806,0,14000,27872,48125,CarImp,Other,10,0,0,115.6,1,10,
209906,0,14000,42767,60950,DebtCon,Other,7,0,1,117.6666667,3,49,
888403,0,14000,92739,125000,DebtCon,Mgr,6,,,248.6,3,42,
570598,0,14000,32000,48500,DebtCon,ProfExe,4,0,0,255.6666667,1,35,
620498,0,14000,42000,60000,DebtCon,Mgr,27,1,0,281.0666667,1,17,
344956,1,14000,64000,78000,,ProfExe,7.4,0,0,174.4333333,0,20,
622630,1,14000,65000,,,Other,23,0,3,109.5666667,1,15,
929386,1,14000,139000,159000,DebtCon,Mgr,13,0,1,171.4333333,1,32,
794152,1,14000,85200,,CarImp,Other,8,1,0,188.6666667,4,17,
730216,1,14000,46400,,DebtCon,Other,18,0,1,145.0666667,1,14,
821185,1,14000,49207,70525,DebtCon,Office,3,3,3,205.9666667,2,51,
434453,0,14000,46541,64338,DebtCon,Other,0,0,0,204.4094433,1,12,28.36479851
519455,0,14000,59736,97411,DebtCon,ProfExe,7,0,0,200.1553656,1,19,20.11698202
593079,0,14000,63451,105702,CarImp,ProfExe,8,0,0,257.226325,1,12,33.90306382
358147,0,14000,50890,68722,DebtCon,Other,8,0,1,135.7684854,2,49,29.44804553
688097,0,14000,73062,88783,DebtCon,Other,6,0,0,211.1025521,2,18,42.25458004
777655,0,14000,43173,65985,CarImp,ProfExe,5,0,0,215.9858947,3,18,37.14869173
739113,1,14000,,,CarImp,Other,17,0,7,184.6131909,0,12,18.19428042
214528,0,14100,98856,143292,CarImp,ProfExe,13,0,0,105.7717261,4,21,37.4582804
283585,0,14100,79345,135554,DebtCon,ProfExe,15,0,0,301.5639913,0,19,29.17813328
371371,0,14100,36309,53321,CarImp,Other,8,0,0,110.2063505,1,10,19.18791401
264146,1,14100,52302,63589,CarImp,ProfExe,6,0,0,130.3424672,4,8,34.79283165
406662,0,14100,59402,91057,DebtCon,ProfExe,8,0,0,194.6346173,0,20,22.02326465
205076,0,14100,54081,68577,DebtCon,Other,8,0,0,237.6822783,0,17,33.08901751
780840,1,14100,43927,60000,DebtCon,Other,0,0,0,0,12,8,
702104,0,14100,51723,77207,DebtCon,ProfExe,21,0,0,199.533048,0,15,25.09214722
338148,0,14100,81894,98285,DebtCon,Mgr,6,0,0,151.4710746,1,26,42.28213788
324799,0,14100,86730,117667,DebtCon,ProfExe,1,0,2,134.3555745,0,34,31.98051047
419643,0,14100,86996,108452,CarImp,Other,19,0,0,134.9932518,4,24,29.77894608
732674,0,14100,49927,67761,DebtCon,Mgr,26,0,0,276.5499132,1,16,36.59939111
821805,0,14100,65994,80037,DebtCon,,8,,,,,,27.73520406
344160,1,14100,61036,84979,CarImp,Mgr,1,0,0,174.5911708,2,23,50.27621494
334058,0,14200,102512,128657,CarImp,ProfExe,8,0,0,178.3390263,3,32,27.54114088
720113,0,14200,84718,103804,CarImp,Other,21,0,0,123.6635751,4,23,30.63534815
471264,0,14200,34558,40754,CarImp,Other,8,0,0,76.43121321,2,11,31.04118388
663686,0,14200,,31671,DebtCon,Other,13,,,82.99126514,2,8,33.21510402
596579,0,14200,94696,121528,DebtCon,Office,10,0,0,209.0518045,0,12,39.64882408
742951,0,14200,44412,72946,DebtCon,ProfExe,19,0,0,196.1321341,0,15,23.77320187
476346,1,14200,68750,88627,DebtCon,Other,10,0,1,219.6728008,0,32,34.6399614
824470,0,14200,46320,62044,DebtCon,Other,6,0,0,106.9838955,2,49,29.05790842
875000,0,14200,73533,88924,DebtCon,Mgr,21,0,0,232.353323,10,23,36.47070702
36221,0,14200,71979,86443,DebtCon,Other,2,0,0,238.2643462,3,25,32.13676623
719823,1,14200,100663,122021,DebtCon,ProfExe,0,0,0,139.9839767,0,20,43.79745956
699580,1,14200,,49060,DebtCon,Other,,,,,,,24.701642
492106,0,14200,100664,129166,DebtCon,Mgr,4,,,255.6876484,2,41,38.74675979
221485,0,14200,64235,76965,DebtCon,,9,,,,,,24.83595792
863851,0,14200,60570,74648,DebtCon,ProfExe,2,0,0,137.8411053,2,35,40.2897613
332278,0,14200,102789,123691,DebtCon,,3,0,0,127.0600081,1,26,31.33876448
629092,0,14200,83231,99400,CarImp,ProfExe,6,0,0,130.1675148,1,26,27.17296471
628256,1,14300,52260,73000,DebtCon,Mgr,0.6,1,3,62.9,0,17,
696013,0,14300,43826,70517,DebtCon,Other,0,0,0,260.0849449,0,20,28.83993348
937659,0,14300,85631,100000,CarImp,Other,20,0,0,144.999297,3,23,30.13063638
568085,0,14300,19111,49794,CarImp,Office,23,0,0,262.3067403,0,19,30.93367839
354231,0,14300,67018,81805,DebtCon,Other,1,0,0,253.5924509,3,25,30.68621875
505974,0,14300,,63319,,,0,0,0,,0,0,3.9608595
508588,0,14300,111623,127049,DebtCon,,2,0,0,145.1018727,1,26,34.42963198
578483,0,14300,60811,89324,DebtCon,ProfExe,8,0,0,205.6830398,0,20,20.98981183
656730,0,14300,45615,80818,DebtCon,Mgr,4,0,0,115.136885,0,9,28.73834319
488933,0,14300,81000,100000,DebtCon,Office,30,,1,333.8333333,2,50,
919738,0,14300,21828,38000,DebtCon,Mgr,17,1,0,103.5,1,17,
135740,1,14300,37000,54000,DebtCon,,0,0,0,320.6333333,2,26,
214050,0,14300,33261,41835,DebtCon,Other,9,,0,155.1431608,6,28,40.50295999
672623,0,14300,93989,117410,DebtCon,Office,10,0,0,220.899221,0,12,39.87750077
327379,0,14300,85478,113372,DebtCon,ProfExe,9,0,0,190.7530437,1,36,40.77814232
665336,0,14300,,41870,CarImp,Other,0,0,0,314.4683435,0,8,27.60891892
117130,0,14300,,29115,DebtCon,Other,14,,,82.06640517,2,7,32.76978633
117936,0,14300,94062,102052,DebtCon,Sales,14,,2,133.3781085,1,17,35.71661211
871824,0,14300,80299,123339,,,,,,,,,35.31117092
68228,0,14300,31607,70118,DebtCon,ProfExe,6,0,0,255.7195673,0,15,23.0629138
255035,0,14300,52608,76936,DebtCon,Other,0,0,0,217.2771919,0,9,34.09538404
356729,0,14300,70322,88626,DebtCon,Other,3,0,0,244.8398642,2,26,32.64754112
559052,0,14300,89984,121189,CarImp,Mgr,4,0,2,137.5978233,0,25,41.61332522
102700,0,14400,64500,83000,DebtCon,Other,10,0,0,83.2,3,11,
170096,0,14400,34291,68444,DebtCon,ProfExe,6,0,0,262.0791636,1,15,21.98106645
241196,0,14400,77366,130330,DebtCon,ProfExe,14,0,1,285.200062,1,18,28.1716511
477147,0,14400,63671,70982,DebtCon,ProfExe,0,0,0,169.346647,1,34,42.79163252
96778,0,14400,,69712,,,0,0,0,,0,0,2.553521964
646043,0,14400,20996,41987,DebtCon,Mgr,9,0,0,120.9555144,0,10,21.11871262
962781,0,14400,32683,48467,CarImp,Other,11,0,0,114.4120329,0,10,21.46972396
896783,0,14400,46955,67304,DebtCon,Other,2,0,0,171.6224654,0,13,36.55518895
624394,0,14400,61121,88844,CarImp,Other,,0,0,295.792111,0,20,30.30376695
466188,0,14400,78965,90729,DebtCon,Mgr,4,0,0,132.6602719,2,26,39.68695911
882334,0,14400,89605,106290,CarImp,Other,20,0,0,121.7476008,4,24,29.30354901
576327,0,14400,45516,63924,DebtCon,Other,,0,0,109.3307981,1,19,40.8719872
288491,0,14400,75360,105737,CarImp,ProfExe,8,0,0,121.298029,1,27,24.76189959
821648,0,14400,79288,92391,DebtCon,ProfExe,8,0,1,341.5015591,,41,39.4354969
396448,0,14400,46551,68545,DebtCon,Other,7,0,0,118.7464861,3,49,29.57126338
44029,0,14400,80123,102223,DebtCon,ProfExe,9,2,0,176.418283,0,30,27.64495462
867664,0,14400,45138,52029,DebtCon,Other,,0,0,94.38539454,0,15,40.13605421
787780,0,14400,111914,142105,DebtCon,ProfExe,3,0,0,284.516966,1,46,32.91138466
720310,0,14400,100487,118911,DebtCon,Other,11,0,0,179.341027,0,27,35.85286371
827210,0,14400,78777,103344,CarImp,ProfExe,5,0,0,104.4045965,1,27,24.35085757
799255,0,14500,52440,62150,DebtCon,Other,4,0,0,174.6769004,0,13,27.19172091
806176,0,14500,71511,88632,DebtCon,Other,9,0,0,85.74814912,2,11,31.54781167
394055,0,14500,54927,63177,DebtCon,Other,3,0,0,178.9361677,0,14,27.06223348
598573,0,14500,,30625,DebtCon,Other,11,,,89.85657709,2,9,33.47451381
496831,0,14500,70896,91652,CarImp,Office,24,0,0,163.9916144,2,13,41.49281634
760910,0,14500,35799,51720,CarImp,Other,10,0,0,123.218105,1,9,18.32493528
981423,0,14500,67956,80318,DebtCon,Other,1,0,0,233.3972732,2,26,31.31641541
248063,1,14500,38986,49970,CarImp,Other,1,8,1,220.917262,0,17,47.91452111
631256,1,14500,69115,98900,DebtCon,Other,18,0,0,177.8666667,,11,
408718,0,14500,49348,68000,DebtCon,Office,0.2,0,0,178.6,0,25,
44984,1,14500,149000,,DebtCon,ProfExe,25,0,2,384.5,0,71,
351096,0,14500,100685,129840,CarImp,ProfExe,9,0,0,166.8463963,2,32,27.52722705
837473,0,14500,67631,89458,DebtCon,Other,4,0,0,24.95552961,1,4,39.10372517
949294,0,14500,59465,78444,DebtCon,,7,,,,,,24.53994581
263563,0,14500,,35183,DebtCon,Other,12,,,94.36324735,1,8,32.60500098
129310,0,14500,78503,90558,DebtCon,Mgr,19,0,0,250.4522894,10,24,36.87623453
493014,0,14500,41911,54985,DebtCon,ProfExe,4,0,0,254.6645258,0,35,38.72467961
346002,0,14600,54040,66442,DebtCon,Other,6,0,0,237.5992543,0,18,34.88343531
112249,0,14600,,66776,,,8,0,0,118.9760627,0,14,25.96306069
633543,0,14600,15411,50493,CarImp,Office,24,0,0,259.7468906,0,19,30.56871339
902535,0,14600,58229,74027,DebtCon,Other,2,0,0,228.560354,0,9,34.12424228
154529,0,14600,68182,83091,DebtCon,Office,5,0,0,135.8483738,0,19,24.68413786
975301,0,14600,46057,63603,DebtCon,Other,,0,0,107.1210391,2,19,41.93203663
607132,0,14600,59658,80384,DebtCon,,8,,,,,,25.1928694
942264,1,14600,124000,168000,DebtCon,ProfExe,4,0,0,146.8666667,2,29,
823966,0,14600,4810,88000,CarImp,Other,14,0,1,266.8333333,0,23,
246938,0,14600,206126,235912,CarImp,ProfExe,10,0,0,236.5081164,0,21,30.18121716
